id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2513066382,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-30m2-aluguel-RS1100-id-2513066382/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Acrópole - Ingleses do Rio Vermelho, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Ar-condicionado
Armário na cozinha
Armário embutido",R$ 1.100 /mês,,Florianópolis,2021-05-24 02:01
2518800595,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-37m2-aluguel-RS350-id-2518800595/,"Apartamento com Quarto para Aluguel, 37m²","Rua Antônio Heil, AP 204 - Canasvieiras, Florianópolis - SC",37,1 Quarto,1 Banheiro,1 Vaga,"Churrasqueira
Ar-condicionado
Cozinha",R$ 350 /dia,,Florianópolis,2021-05-24 02:01
2519369883,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-65m2-aluguel-RS1250-id-2519369883/,"Apartamento com 2 Quartos para Aluguel, 65m²","Servidão Tiête - Ingleses do Rio Vermelho, Florianópolis - SC",65,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Armário na cozinha
Armário embutido",R$ 1.250 /mês,R$ 150,Florianópolis,2021-05-24 02:01
2514923597,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-30m2-aluguel-RS750-id-2514923597/,"Apartamento com Quarto para Aluguel, 30m²","Servidão Ernesto Amaro Vieira, 168 - Jardim Atlântico, Florianópolis - SC",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 750 /mês,R$ 120,Florianópolis,2021-05-24 02:01
2520359013,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-78m2-aluguel-RS1750-id-2520359013/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Douglas Seabra Levier - Carvoeira, Florianópolis - SC",78,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.750 /mês,R$ 400,Florianópolis,2021-05-24 02:01
2518687636,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-77m2-aluguel-RS1854-id-2518687636/,"Apartamento com 3 Quartos para Aluguel, 77m²","Rua Europa - Trindade, Florianópolis - SC",77,3 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Churrasqueira
Salão de festas
Ar-condicionado
Armário na cozinha",R$ 1.854 /mês,R$ 370,Florianópolis,2021-05-24 02:01
2518005853,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-42m2-aluguel-RS1600-id-2518005853/,"Apartamento com Quarto para Aluguel, 42m²","Rua do Vasco - Ingleses do Rio Vermelho, Florianópolis - SC",42,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 1.600 /mês,R$ 280,Florianópolis,2021-05-24 02:02
2518663706,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-aluguel-RS1449-id-2518663706/,"Apartamento com 2 Quartos para Aluguel, 70m²","Servidão Três Marias - Ingleses do Rio Vermelho, Florianópolis - SC",70,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Churrasqueira
Salão de festas",R$ 1.449 /mês,,Florianópolis,2021-05-24 02:02
2511178999,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canto-bairros-florianopolis-70m2-aluguel-RS1400-id-2511178999/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Professora Antonieta de Barros - Canto, Florianópolis - SC",70,2 Quartos,1 Banheiro,-- Vaga,"Churrasqueira
Salão de festas
Playground
Quadra poliesportiva",R$ 1.400 /mês,R$ 350,Florianópolis,2021-05-24 02:02
2516280874,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-20m2-aluguel-RS500-id-2516280874/,"Apartamento com Quarto para Aluguel, 20m²","Rua Eduardo Horn - Jardim Atlântico, Florianópolis - SC",20,1 Quarto,1 Banheiro,-- Vaga,"Armário na cozinha
Armário embutido",R$ 500 /mês,R$ 100,Florianópolis,2021-05-24 02:02
2518731418,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-aluguel-RS1300-id-2518731418/,"Apartamento com 2 Quartos para Aluguel, 80m²","Servidão Gesso - Ingleses do Rio Vermelho, Florianópolis - SC",80,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Armário na cozinha
Armário embutido",R$ 1.300 /mês,,Florianópolis,2021-05-24 02:02
2520360043,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-93m2-aluguel-RS2800-id-2520360043/,"Apartamento com 3 Quartos para Aluguel, 93m²","Rua Sebastião Laurentino da Silva - Córrego Grande, Florianópolis - SC",93,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.800 /mês,R$ 680,Florianópolis,2021-05-24 02:02
2515566294,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-45m2-aluguel-RS1000-id-2515566294/,"Apartamento com 2 Quartos para Aluguel, 45m²","Rua João Meirelles, 929 - Abraão, Florianópolis - SC",45,2 Quartos,1 Banheiro,-- Vaga,"Área de serviço
Interfone",R$ 1.000 /mês,R$ 380,Florianópolis,2021-05-24 02:02
2520950574,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coloninha-bairros-florianopolis-com-garagem-61m2-aluguel-RS1400-id-2520950574/,"Apartamento com 2 Quartos para Aluguel, 61m²","Rua Nossa Senhora do Rosário - Coloninha, Florianópolis - SC",61,2 Quartos,1 Banheiro,1 Vaga,"Salão de festas
Armário na cozinha
Armário embutido",R$ 1.400 /mês,R$ 330,Florianópolis,2021-05-24 02:02
2520242304,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-67m2-aluguel-RS3300-id-2520242304/,"Apartamento com 2 Quartos para Aluguel, 67m²","Servidão Recanto Verde - Itacorubi, Florianópolis - SC",67,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 3.300 /mês,R$ 450,Florianópolis,2021-05-24 02:02
2517659375,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-40m2-aluguel-RS350-id-2517659375/,"Apartamento com Quarto para Aluguel, 40m²","Rua Hypólito Gregório Pereira, 745 - Canasvieiras, Florianópolis - SC",40,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
TV a cabo",R$ 350 /dia,,Florianópolis,2021-05-24 02:02
2518361788,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-55m2-aluguel-RS1450-id-2518361788/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua do Vasco - Ingleses do Rio Vermelho, Florianópolis - SC",55,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 1.450 /mês,R$ 250,Florianópolis,2021-05-24 02:02
2517657015,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-70m2-aluguel-RS500-id-2517657015/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Oswaldo Hulse, 41 - Canasvieiras, Florianópolis - SC",70,2 Quartos,1 Banheiro,-- Vaga,"Mobiliado
Churrasqueira
Varanda
Ar-condicionado
TV a cabo",R$ 500 /dia,,Florianópolis,2021-05-24 02:02
2517658586,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-65m2-aluguel-RS350-id-2517658586/,"Apartamento com Quarto para Aluguel, 65m²","Rua Manoel Mancellos Moura, 661 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
TV a cabo
Cozinha",R$ 350 /dia,,Florianópolis,2021-05-24 02:02
2517657898,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS390-id-2517657898/,"Apartamento com Quarto para Aluguel, 60m²","Rua Antenor Borges, 306 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2520360050,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-74m2-aluguel-RS2900-id-2520360050/,"Apartamento com 3 Quartos para Aluguel, 74m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",74,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.900 /mês,R$ 620,Florianópolis,2021-05-24 02:02
2517658886,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS510-id-2517658886/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Manoel Mancellos Moura, 661 - Canasvieiras, Florianópolis - SC",60,2 Quartos,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 510 /dia,,Florianópolis,2021-05-24 02:02
2508525979,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jurere-bairros-florianopolis-com-garagem-10m2-aluguel-RS700-id-2508525979/,"Apartamento com Quarto para Aluguel, 10m²","Rua Professor Manoel do Lago Almeida - Jurerê, Florianópolis - SC",10,1 Quarto,2 Banheiros,1 Vaga,Ar-condicionado,R$ 700 /dia,R$ 350,Florianópolis,2021-05-24 02:02
2518716806,https://www.vivareal.com.br/imovel/apartamento-1-quartos-lagoa-da-conceicao-bairros-florianopolis-37m2-aluguel-RS1000-id-2518716806/,"Apartamento com Quarto para Aluguel, 37m²","Rua Canto da Amizade, 3 - Lagoa da Conceição, Florianópolis - SC",37,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Churrasqueira",R$ 1.000 /mês,R$ 184,Florianópolis,2021-05-24 02:02
2517657888,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-65m2-aluguel-RS400-id-2517657888/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 745 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
TV a cabo
Varanda gourmet",R$ 400 /dia,,Florianópolis,2021-05-24 02:02
2518115114,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pantanal-bairros-florianopolis-com-garagem-87m2-aluguel-RS2500-id-2518115114/,"Apartamento com 3 Quartos para Aluguel, 87m²","Rua Deputado Antônio Edu Vieira - Pantanal, Florianópolis - SC",87,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 2.500 /mês,R$ 400,Florianópolis,2021-05-24 02:02
2515042139,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-22m2-aluguel-RS880-id-2515042139/,"Apartamento com Quarto para Aluguel, 22m²","Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",22,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Ar-condicionado
Lavanderia
Armário na cozinha
Armário embutido",R$ 880 /mês,R$ 250,Florianópolis,2021-05-24 02:02
2515043777,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-22m2-aluguel-RS990-id-2515043777/,"Apartamento com Quarto para Aluguel, 22m²","Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",22,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Ar-condicionado
Lavanderia
Armário na cozinha
Armário embutido",R$ 990 /mês,R$ 250,Florianópolis,2021-05-24 02:02
2519778125,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-65m2-aluguel-RS420-id-2519778125/,"Apartamento com Quarto para Aluguel, 65m²","Rua Doutor Antônio Prudente de Moraes, 761 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
TV a cabo
Varanda gourmet",R$ 420 /dia,,Florianópolis,2021-05-24 02:02
2520822381,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-126m2-aluguel-RS3700-id-2520822381/,"Apartamento com 3 Quartos para Aluguel, 126m²","Rua Delminda Silveira - Agronômica, Florianópolis - SC",126,3 Quartos,3 Banheiros,-- Vaga,,R$ 3.700 /mês,R$ 700,Florianópolis,2021-05-24 02:02
2520110777,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capoeiras-bairros-florianopolis-com-garagem-50m2-aluguel-RS2600-id-2520110777/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua José de Alencar - Capoeiras, Florianópolis - SC",50,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Varanda
Ar-condicionado
Lavanderia",R$ 2.600 /mês,R$ 950,Florianópolis,2021-05-24 02:02
2517658980,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-65m2-aluguel-RS380-id-2517658980/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 745 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
TV a cabo
Cozinha",R$ 380 /dia,,Florianópolis,2021-05-24 02:02
2517658706,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS350-id-2517658706/,"Apartamento com Quarto para Aluguel, 60m²","Rua Rodolfo Hickel, 620 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Churrasqueira
Varanda
Ar-condicionado",R$ 350 /dia,,Florianópolis,2021-05-24 02:02
2517658791,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-50m2-aluguel-RS350-id-2517658791/,"Apartamento com Quarto para Aluguel, 50m²","Rua Doutor Antônio Prudente de Moraes, 761 - Canasvieiras, Florianópolis - SC",50,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
TV a cabo",R$ 350 /dia,,Florianópolis,2021-05-24 02:02
2517892373,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-62m2-aluguel-RS1700-id-2517892373/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Augusto Lídio Pires - Trindade, Florianópolis - SC",62,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Salão de festas
Playground
Ar-condicionado",R$ 1.700 /mês,R$ 350,Florianópolis,2021-05-24 02:02
2520062903,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-53m2-aluguel-RS1320-id-2520062903/,"Apartamento com 2 Quartos para Aluguel, 53m²","Rua Acelon Pacheco da Costa - Itacorubi, Florianópolis - SC",53,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Churrasqueira
Salão de festas
Playground
Armário na cozinha",R$ 1.320 /mês,R$ 400,Florianópolis,2021-05-24 02:02
2517659486,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-47m2-aluguel-RS390-id-2517659486/,"Apartamento com Quarto para Aluguel, 47m²","Rua dos Eucaliptos, 545 - Canasvieiras, Florianópolis - SC",47,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2517659381,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-45m2-aluguel-RS390-id-2517659381/,"Apartamento com Quarto para Aluguel, 45m²","Rua Doutor Antônio Prudente de Moraes, 628 - Canasvieiras, Florianópolis - SC",45,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Ar-condicionado
TV a cabo
Cozinha",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2514750798,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-50m2-aluguel-RS2900-id-2514750798/,"Apartamento com 2 Quartos para Aluguel, 50m²","Avenida dos Dourados, 970 - Jurerê, Florianópolis - SC",50,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 2.900 /mês,,Florianópolis,2021-05-24 02:02
2517658509,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS320-id-2517658509/,"Apartamento com Quarto para Aluguel, 60m²","Rua Hypólito Gregório Pereira, 745 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Área de serviço
Ar-condicionado
Varanda gourmet",R$ 320 /dia,,Florianópolis,2021-05-24 02:02
2517658389,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS320-id-2517658389/,"Apartamento com Quarto para Aluguel, 60m²","Rua Doutor João de Oliveira, 1165 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Churrasqueira
Cozinha",R$ 320 /dia,,Florianópolis,2021-05-24 02:02
2517658704,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS350-id-2517658704/,"Apartamento com Quarto para Aluguel, 60m²","Rua Mário Lacombe, 662 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Churrasqueira
Varanda
Jardim",R$ 350 /dia,,Florianópolis,2021-05-24 02:02
2517657891,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS390-id-2517657891/,"Apartamento com Quarto para Aluguel, 60m²","Rua Madre Maria Vilac, 1042 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Ar-condicionado
TV a cabo
Cozinha",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2517659178,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS360-id-2517659178/,"Apartamento com Quarto para Aluguel, 60m²","Rua Doutor João de Oliveira, 497 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Churrasqueira
Ar-condicionado
Cozinha",R$ 360 /dia,,Florianópolis,2021-05-24 02:02
2520242398,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-com-garagem-80m2-aluguel-RS3000-id-2520242398/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Frei Caneca - Agronômica, Florianópolis - SC",80,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Ar-condicionado
Quadra poliesportiva",R$ 3.000 /mês,R$ 1.100,Florianópolis,2021-05-24 02:02
2517658986,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS390-id-2517658986/,"Apartamento com Quarto para Aluguel, 60m²","Rua Doutor Antônio Prudente de Moraes, 761 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
TV a cabo
Varanda gourmet",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2517657889,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-70m2-aluguel-RS480-id-2517657889/,"Apartamento com Quarto para Aluguel, 70m²","Rua Hypólito Gregório Pereira, 306 - Canasvieiras, Florianópolis - SC",70,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Ar-condicionado
TV a cabo
Varanda gourmet",R$ 480 /dia,,Florianópolis,2021-05-24 02:02
2517658684,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-60m2-aluguel-RS310-id-2517658684/,"Apartamento com Quarto para Aluguel, 60m²","Rua Doutor João de Oliveira, 497 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Churrasqueira
Varanda gourmet
Cozinha",R$ 310 /dia,,Florianópolis,2021-05-24 02:02
2518237085,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-44m2-aluguel-RS1300-id-2518237085/,"Apartamento com 2 Quartos para Aluguel, 44m²","Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",44,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Playground
Ar-condicionado
Quadra poliesportiva
Armário na cozinha",R$ 1.300 /mês,R$ 415,Florianópolis,2021-05-24 02:02
2517659078,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-65m2-aluguel-RS400-id-2517659078/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 210 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 400 /dia,,Florianópolis,2021-05-24 02:02
2520359904,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-74m2-aluguel-RS1850-id-2520359904/,"Apartamento com 3 Quartos para Aluguel, 74m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",74,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.850 /mês,R$ 480,Florianópolis,2021-05-24 02:02
2517659177,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-60m2-aluguel-RS330-id-2517659177/,"Apartamento com Quarto para Aluguel, 60m²","Rua Antenor Borges, 396 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 330 /dia,,Florianópolis,2021-05-24 02:02
2518172454,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-84m2-aluguel-RS1500-id-2518172454/,"Apartamento com 3 Quartos para Aluguel, 84m²","Estrada Vereador Onildo Lemos, 331 - Ingleses do Rio Vermelho, Florianópolis - SC",84,3 Quartos,1 Banheiro,2 Vagas,"Elevador
Área de serviço
Churrasqueira
Playground
Academia",R$ 1.500 /mês,R$ 320,Florianópolis,2021-05-24 02:02
2517659479,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-50m2-aluguel-RS320-id-2517659479/,"Apartamento com Quarto para Aluguel, 50m²","Rodovia Tertuliano Brito Xavier, 3011 - Canasvieiras, Florianópolis - SC",50,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Varanda
Jardim
TV a cabo",R$ 320 /dia,,Florianópolis,2021-05-24 02:02
2517657899,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-60m2-aluguel-RS300-id-2517657899/,"Apartamento com Quarto para Aluguel, 60m²","Rua Ernani Castro dos Santos, 60 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
TV a cabo
Varanda gourmet
Conexão à internet",R$ 300 /dia,,Florianópolis,2021-05-24 02:02
2517062973,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pantanal-bairros-florianopolis-com-garagem-58m2-aluguel-RS1900-id-2517062973/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Deputado Antônio Edu Vieira, 1422 - Pantanal, Florianópolis - SC",58,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Academia
Quadra poliesportiva
Salão de jogos",R$ 1.900 /mês,R$ 500,Florianópolis,2021-05-24 02:02
2517659077,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-65m2-aluguel-RS390-id-2517659077/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 210 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Varanda
Ar-condicionado",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2517659080,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-65m2-aluguel-RS380-id-2517659080/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 210 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 380 /dia,,Florianópolis,2021-05-24 02:02
2517658982,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-60m2-aluguel-RS390-id-2517658982/,"Apartamento com Quarto para Aluguel, 60m²","Rua Hypólito Gregório Pereira, 210 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
2517657890,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-60m2-aluguel-RS310-id-2517657890/,"Apartamento com Quarto para Aluguel, 60m²","Rua Ernani Castro dos Santos, 60 - Canasvieiras, Florianópolis - SC",60,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Varanda
Ar-condicionado
TV a cabo",R$ 310 /dia,,Florianópolis,2021-05-24 02:02
2517658583,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-65m2-aluguel-RS400-id-2517658583/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 210 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 400 /dia,,Florianópolis,2021-05-24 02:02
2517657887,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-65m2-aluguel-RS400-id-2517657887/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 132 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Ar-condicionado",R$ 400 /dia,,Florianópolis,2021-05-24 02:02
2517657886,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-65m2-aluguel-RS390-id-2517657886/,"Apartamento com Quarto para Aluguel, 65m²","Rua Hypólito Gregório Pereira, 210 - Canasvieiras, Florianópolis - SC",65,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Varanda",R$ 390 /dia,,Florianópolis,2021-05-24 02:02
